"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
10236,"Asset Manager / Receiver","Navajo Holdings, Inc","","","","2008-04-01","2011-10-31","Accountable for performance of retail real estate assets, specializing in assets held in family trusts and foreclosed or distressed assets under lender control.
Court appointed Receiver for financially distressed assets.
Recruit professionals to manage short term assignments. Act as Human Resources
Hands on management of assets including over seeing all vendors, accounting, and brokerage services,   with monthly review and reporting to owners and courts.
Advise ownership of market trends and conditions with recommendations of leasing, retention or sale of assets.
Market properties for lease and sale.
Perform lease modifications to maintain occupancies and cash flow.
Perform capital improvements for assets with long term hold strategies.
Accountable for P & L performance of privately held high end retail and office product, (Approx 3 million s. f.), anchored by big box or national NNN tenants for a family trust.
Provided third party asset management on a vendor basis.",NA,NA,"2014-12-16 17:49:20 UTC","2014-12-16 17:49:20 UTC"
10236,"National Director of Asset Management / Sr. Advisor","Sperry Van Ness","Boston","Massachusetts","MA","2004-09-01","2008-04-30","P & L accountable department head of operations for asset management and property management division, overseeing approx.12 million s. f. and 15 direct report managers of 3rd party retail, office and industrial product and 15 outsourced property management companies.
Directly negotiated all terms with Big Box and anchor tenants on a national level.
Achieved 100% accuracy on CAM reconciliations as a department with budget variances no greater then 5%.
Procured and maintain property management accounts national wide, increasing overall contracts under management by 20%.
Member of Executive Vital Factor Team spearheading business planning, analyzing and reporting all proposed goals and action steps to move the company forward in reaching annual goals.
Consistently achieved 100% satisfaction survey score from 75% or more clients on client satisfaction surveys. Over the course of employment I maintained an overall client satisfaction survey score of 96.8%.",NA,NA,"2014-12-16 17:49:20 UTC","2014-12-16 17:49:20 UTC"
10236,"Vice President / COO","Busch Corporation","","","","1999-01-01","2004-09-30","Oversaw all aspects of operations of construction and brokerage divisions.
Increased sales from $1 million to $2.2 million in the first year by creating company exposure though marketing, networking and authoring articles in business periodicals. 
Developed Commercial Brokerage business emphasis on Tenant Representation.
Recruited, trained and mentor construction, sales, marketing and real estate professionals.
Expanded client base from a few building owners to encompass national tenants, 
                     multiple property management companies and government entities.
Accountable for all aspects of tenant improvement construction business.",NA,NA,"2014-12-16 17:49:20 UTC","2014-12-16 17:49:20 UTC"
10236,"Director of Leasing","Colton Capital Corporation","","","","1994-05-01","1999-01-31","Solicited, negotiated and over saw all leasing and marketing activity for 5% share of OC traditional class ""B""  office space and executive suites.
Developed marketing plans, coordinated tenant improvements, and acted as on site management in lease up phase.
Increased occupancy from 80% to 98%, creating a minimum of 10% ROI for investors.
Equity Fundraiser for LLP acquisitions.
Due diligence performed on LLP acquisitions.
Recruited, trained and managed real estate professionals",NA,NA,"2014-12-16 17:49:20 UTC","2014-12-16 17:49:20 UTC"
10238,"Sales Associate","Ultimate Racing Competitors",NA,NA,NA,"2014-01-01","","As a sales associate for Ultimate Racing Competitors (URC), I helped brainstorm ideas about where and how to sell with the founder, and also as a part time graphics designer, I was given the task to design business cards for URC. 
As day to day tasks go, I would answer phone calls from interested customers as well as business associates and proceed to inform them of what URC stands for and how URC products can be beneficial to automobiles.",NA,NA,"2014-12-16 18:16:29 UTC","2014-12-16 18:16:29 UTC"
10238,"Photographer","Nora Jane Photography",NA,NA,NA,"2011-06-01","2013-08-31","As a Photographer, my first few tasks consisted of building the set, which includes: 
- setting up lights
- setting up back drop
- setting up timer
- positioning lighting
- directing reflector aids

After that process was finished, the next step was to begin shooting models. This main task would start the technical movements of different objects, which would reflect the photographers artistic eye. Lights, reflectors and camera angles would be directed around the stage to accomplish this task.",NA,NA,"2014-12-16 18:16:29 UTC","2014-12-16 18:16:29 UTC"
10244,NA,"Pike Family Court",NA,NA,NA,NA,NA,NA,NA,NA,"2014-12-16 19:25:19 UTC","2014-12-16 19:25:19 UTC"
10250,"Security Officer","Command Security Coperation","DC","Washington","WA","2013-04-14","2014-08-22","Watch the customers and secure the store",11,"true","2014-12-16 20:56:19 UTC","2014-12-16 20:56:19 UTC"
10253,"President","Laurie's Ride for breast cancer","Londonderry","New Hampshire","NH","","","Annual Charity ride for breast cancer.
www,Lauriesride.org",NA,NA,"2014-12-16 21:29:40 UTC","2014-12-16 21:29:40 UTC"
10253,"","FIRE & IRON 343","Nashua","New Hampshire","NH","","","",NA,NA,"2014-12-16 21:29:40 UTC","2014-12-16 21:29:40 UTC"
10253,"","Southern New Hampshire Medical Center","","","","","2014-01-01","",NA,NA,"2014-12-16 21:29:40 UTC","2014-12-16 21:29:40 UTC"
10253,"","Southern New Hampshire Health System","","","","","2014-01-01","",NA,NA,"2014-12-16 21:29:40 UTC","2014-12-16 21:29:40 UTC"
10253,"Retired","Londonderry Fire Dept. / Retired","Londonderry","New Hampshire","NH","1979-01-01","2003-02-01","Charter President, IAFF Local 3160",NA,NA,"2014-12-16 21:29:40 UTC","2014-12-16 21:29:40 UTC"
10262,NA,"J C Harmon High",NA,NA,NA,NA,NA,NA,NA,NA,"2014-12-17 00:29:43 UTC","2014-12-17 00:29:43 UTC"
10265,"Cashier","Target","Foster City","California","CA",NA,NA,"I was a cashier. Greeted people too!",9,"false","2014-12-17 01:10:11 UTC","2014-12-17 01:10:11 UTC"
10265,"Receptionist","Onyx Salon","Burlingame","California","CA",NA,NA,"Answered phone calls, worked with computer system to schedule appointments",9,"false","2014-12-17 01:10:11 UTC","2014-12-17 01:10:11 UTC"
10271,"Office Assistant","Linon Home decor Products","","","","2005-01-01","","",NA,NA,"2014-12-17 03:41:05 UTC","2014-12-17 03:41:05 UTC"
10271,"Administrative Assistant","TIAA-CREF","New York","New York","NY","1987-07-01","2003-11-30","Planning and organazing special events, in addition to handling administrative activities for director level management.",NA,NA,"2014-12-17 03:41:05 UTC","2014-12-17 03:41:05 UTC"
10271,"Administrative Assistant","Southern Star Shipping Comp. Inc.","","","","","1987-07-31","",NA,NA,"2014-12-17 03:41:05 UTC","2014-12-17 03:41:05 UTC"
10280,"Security officer","Allied Barton Securtiy","Stamford","Connecticut","CT","","","Making sure building was locked and protected on the over night shift",NA,NA,"2014-12-17 12:25:44 UTC","2014-12-17 12:25:44 UTC"
10280,"Security Officer","Allied Barton Securtiy","Stamford","Connecticut","CT","2005-01-01","2006-09-30","Customer service, making round inside and outside the buildings making sure everything is safe",NA,NA,"2014-12-17 12:25:44 UTC","2014-12-17 12:25:44 UTC"
10290,"Administrative Secretary","Pratt Institute, HEOP","Brooklyn","New York","NY","2001-12-01",NA,NA,NA,NA,"2014-12-17 14:27:54 UTC","2014-12-17 14:27:54 UTC"
10291,"Administrative Assistant","McCarthy Burgess & Wolff","Bedford","Ohio","OH","2008-02-26","2014-12-08","Answer phones, review correspondence, review accounts, provide special letters, import new business, complete Help Desk tickets",14,"false","2014-12-17 14:38:12 UTC","2014-12-17 14:38:12 UTC"
10297,NA,"GSK",NA,NA,NA,NA,NA,NA,NA,NA,"2014-12-17 15:27:51 UTC","2014-12-17 15:27:51 UTC"
103,"Sales Associate","Lombardi Sports","San Francisco","California","CA","2012-09-01","2013-02-01",NA,10.55,"true","2014-08-15 22:04:00 UTC","2014-08-15 22:04:00 UTC"
103,"Waitress/Cashier","Cafe Bunn Mi","San Francisco","California","CA","2011-11-01","2012-09-01",NA,10.25,"true","2014-08-15 22:04:00 UTC","2014-08-15 22:04:00 UTC"
10306,"Facilitator","JD Power and Associates","","","","","","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Facilitator","University of Toyota","Toyota City","","","","","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Facilitator","ES3","","","","","","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Vice-President","Alembic Marketing Corporation","","","","1991-01-01","","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Facilitator","Sandy Corp","","","","2005-01-01","2008-11-30","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Facilitator","General Dynamics","Falls Church","Virginia","VA","2008-01-01","2008-04-30","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Facilitator","Toyota Motor Sales","","","","1987-05-01","2002-11-30","",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10306,"Director Sales & Marketing","Chrysler Corp.","Auburn Hills","Michigan","MI","1986-01-01","1987-11-30","Director of Sales & Marketing for NuCarPrep, a division of Chrysler Corp. Responsible for all sales and marketing and customer satisfaction improvement.",NA,NA,"2015-01-23 17:33:34 UTC","2015-01-23 17:33:34 UTC"
10314,"Receptionist","Baltimore City","Baltimore","Maryland","MD",NA,NA,"RECIEVE  OR GREET ANY VISITORS PATIENTS OR CLIENTS ANSWER  A  MULT-LINE TELEPHONE FILE SORT AND FILE RECORDS MAIL ETC
",NA,NA,"2014-12-17 19:18:16 UTC","2014-12-17 19:18:16 UTC"
10314,"","Perdue Chicken","","","",NA,NA,"",NA,NA,"2014-12-17 19:18:16 UTC","2014-12-17 19:18:16 UTC"
10315,"Machinist","Timken","","","","2012-03-03","","",NA,NA,"2015-03-23 05:16:02 UTC","2015-03-23 05:16:02 UTC"
10315,"Machinist","Encore","Overland Park","Kansas","KS","2011-09-04","","timken",NA,NA,"2015-03-23 05:16:02 UTC","2015-03-23 05:16:02 UTC"
10315,"Machine Operator","Current USA, Inc.","Colorado Springs","Colorado","CO","1995-08-06","","",NA,NA,"2015-03-23 05:16:02 UTC","2015-03-23 05:16:02 UTC"
10315,"Machine opp","Current USA Inc Factory Outlet","Colorado Springs","Colorado","CO","1996-06-01","2009-05-01","",NA,NA,"2015-03-23 05:16:02 UTC","2015-03-23 05:16:02 UTC"
10320,"cashier ","jackinthebox ","LA","California","CA","2014-04-16","2014-05-19","take customers orders",NA,"false","2014-12-17 20:41:18 UTC","2014-12-17 20:41:18 UTC"
10321,"School Community Coordinator","Cincinnati Public Schools","","","","2014-08-01","","",NA,NA,"2014-12-17 20:40:09 UTC","2014-12-17 20:40:09 UTC"
10321,"Classroom Technology Coach","VARtek Services","Dayton","Ohio","OH","2013-01-01","2014-05-31","Facilitating and supporting teacher use of technology in teaching core curriculum subjects.
Developing, enhancing and maximizing the technology resources of the school at an affordable cost.
 As more curricular content becomes digital and interactive, My job is helping more teachers try more innovative ideas to teach children who are naturally attuned to the digital age. 

Serve as on-site support for teachers.Provide instructional technology coaching to teachers, by planning and developing programs. Demonstrate how to use technology as a teaching tool in a variety of curricular areas. Work with teachers to design engaging lessons that incorporate technology. Provide on-going information assistance to faculty in the use of computers, classroom technology equipment, and software packages utilized in classroom setting.
Provide excellent customer service and user support for desktop and LAN-based applications.
Assist with equipment setup, configuration, installation as needed.
Break/fix activities, in support of various computer devices used internally at the school.
Monitor performance of teachers to ensure they are gaining new technology skills.",NA,NA,"2014-12-17 20:40:09 UTC","2014-12-17 20:40:09 UTC"
10321,"Technology Coordinator","Sacred Heart of Jesus Elementary School","","","","2009-07-01","2013-01-31","Maintain over 200 machines (desktops, laptops, MLDs, printers and servers). Implementation and support of Windows XP and Windows 7, Ghost and other imaging processes, profiles, Active Directory, group polices, and mobile devices. Work with principal for desired outcomes, setting annual goals/tasks. Experience in classroom audio/visual equipment implementation and support, including projectors, SmartBoard technologies, etc. Excellent communication skills. Demonstrated ability to research, recommend, and implement new and innovative technologies, such as i-Pads. Track and formulate a budget of 25K, along with purchases for tech upgrades.
 
Teach grades 1-8 the entire Microsoft Office package, Windows, Digital Photography, Digital Video in an elementary school environment.",NA,NA,"2014-12-17 20:40:09 UTC","2014-12-17 20:40:09 UTC"
10321,"Computer Teacher","St. James the Greater School","","","","2005-06-01","2009-06-30","Teach grades 2-8 the entire Microsoft Office package, Windows, Digital Photography, Digital Video in an elementary school environment.
Tech support within a small team that use IT tools in an educational setting. Responsibilities include supporting users of approximately 250 desktop PCs. My position focuses on the ability to provide professional support for customer (teachers’ and staff) technology requests via telephone, email, and in person. Have demonstrated the ability to quickly assess the user’s issue and to provide first level support for problem resolution, documenting information specific to the problem and/or resolution, and escalating unresolved issues expeditiously. Familiarity with MS Office and other industry standard applications as well as good working knowledge of laptop and desktop functionality. Worked in collaboration with and report to the school’s Technology Coordinator.",NA,NA,"2014-12-17 20:40:09 UTC","2014-12-17 20:40:09 UTC"
